time,channel,cityName,comment,countryIsoCode,countryName,isAnonymous,isMinor,isNew,isRobot,isUnpatrolled,metroCode,namespace,page,regionIsoCode,regionName,user,delta,added,deleted
2015-09-12T08:59:30.457Z,#it.wikipedia,,/* Assalto risolutivo */,,,False,False,False,False,False,,Main,Assedio di Cartagena,,,Cristiano64,417,417,0
2015-09-12T08:59:32.875Z,#de.wikipedia,,/* Australien */,,,False,False,False,False,False,,Wikipedia,Wikipedia:WikiProjekt Women Wikipedia Design/Artikelliste,,,Earlyspatz,9,9,0
2015-09-12T08:59:34.203Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Hilliella,,,TuanminhBot,18,18,0
2015-09-12T08:59:36.127Z,#en.wikipedia,Vancouver,/* Early life and family */,CA,Canada,True,False,False,False,False,,Main,Alan Purwin,BC,British Columbia,24.84.190.127,1,1,0
2015-09-12T08:59:37.516Z,#zh.wikipedia,,tagging {{t1|veil}} with the help of hide.exe by Antigng,,,False,True,False,True,False,,Main,熱帶風暴莎莉嘉 (2011年),,,Antigng-bot,40,40,0
2015-09-12T08:59:39.382Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Graellsia,,,TuanminhBot,18,18,0
2015-09-12T08:59:41.355Z,#ru.wikipedia,,/* Shamash-3 */ орфография,,,False,True,False,False,False,,Википедия,Википедия:ЛГБТ/Посредничество,,,Dhārmikatva,0,0,0
2015-09-12T08:59:43.219Z,#zh.wikipedia,,tagging {{t1|veil}} with the help of hide.exe by Antigng,,,False,True,False,True,False,,Main,苏醒 (歌手),,,Antigng-bot,40,40,0
2015-09-12T08:59:45.228Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Conopodium,,,TuanminhBot,18,18,0
2015-09-12T08:59:47.583Z,#ru.wikipedia,Grozny,/* Планируются к показу */,RU,Russia,True,False,False,False,False,,Проект,Проект:Телевидение/Список программ канала СТС,CE,Chechnya,188.0.185.163,0,0,0
2015-09-12T08:59:50.034Z,#ar.wikipedia,,بوت [[مستخدم:Elph/التصانیف المعادلة|التصانيف المعادلة (26)]],,,False,True,False,True,False,,Main,بيتر أدلر البيرتي,,,ZkBot,49,49,0
2015-09-12T08:59:51.308Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Tritomaria,,,TuanminhBot,18,18,0
2015-09-12T08:59:52.474Z,#pl.wikipedia,,/* Rodzina i życie prywatne */,,,False,True,False,False,False,,Wikipedysta,Wikipedysta:Shalom/brudnopis,,,Shalom,596,596,0
2015-09-12T08:59:54.620Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Nerisyrenia,,,TuanminhBot,18,18,0
2015-09-12T08:59:56.409Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Soliva,,,TuanminhBot,18,18,0
2015-09-12T08:59:58.855Z,#en.wikipedia,,"clean up, [[WP:AWB/T|typo(s) fixed]]: 18 month → 18-month using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Kwabena Appiah,,,Davidcannon,-17,0,17
2015-09-12T09:00:00.314Z,#gl.wikipedia,,/* Supervivencia */ Arranxos,,,False,False,False,False,False,,Main,Tituba,,,Jglamela,-14,0,14
2015-09-12T09:00:02.404Z,#en.wikipedia,,Links,TR,Turkey,True,False,False,False,False,,Main,Türkan Saylan,,,176.239.65.189,92,92,0
2015-09-12T09:00:04.577Z,#it.wikipedia,,fix,,,False,True,False,False,True,,Wikipedia,Wikipedia:Vaglio/Mosè/2,,,ZioNicco,0,0,0
2015-09-12T09:00:05.992Z,#no.wikipedia,,Omdirigerer til [[Edith Pargeter]],,,False,False,True,False,False,,Main,Edith Pargeter (død 14. oktober 1995),,,Ctande,110,110,0
2015-09-12T09:00:08.227Z,#de.wikipedia,,/* Wirkung in der Musik */,,,False,True,False,False,False,,Main,Bernhard Lichtenberg,,,Ulphilos,4,4,0
2015-09-12T09:00:09.917Z,#vi.wikipedia,,"Bot: sửa lỗi CS1 ""Kiểm tra giá trị ngày tháng"" + các sửa lỗi chung khác",,,False,True,False,True,False,,Main,Randia tubericollis,,,GHA-WDAS,36,36,0
2015-09-12T09:00:11.376Z,#zh.wikipedia,,"层级1：清空页面、移除内容或模板 ([[WP:TW|TW]], PLEASE DOUBLE CHECK)",,,False,False,False,False,False,,User talk,User talk:李老爺,,,Carrotkit,870,870,0
2015-09-12T09:00:13.291Z,#nl.wikipedia,,/* Geschiedenis */,,,False,True,False,False,True,,Main,Wapen van Franekeradeel,,,Warhoofd,52,52,0
2015-09-12T09:00:15.143Z,#de.wikipedia,,/* Narkotika */ nochmalige Verbesserungen,,,False,False,False,False,False,,Main,Doping,,,Der Albtraum,76,76,0
2015-09-12T09:00:17.200Z,#hu.wikipedia,,Az évfordulók frissítése bottal,,,False,False,True,True,False,,Wikipédia,"Wikipédia:Évfordulók kincsestára/'0, '5/02-08",,,Atobot,47350,47350,0
2015-09-12T09:00:18.957Z,#it.wikipedia,,/* Bibliografia */,,,False,False,False,False,False,,Utente,Utente:Luca M/Sandbox2,,,Luca M,-146,0,146
2015-09-12T09:00:20.901Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Gymnostomiella,,,TuanminhBot,18,18,0
2015-09-12T09:00:22.852Z,#it.wikipedia,Rome,/* Curiosità */ correzione nome,IT,Italy,True,False,False,False,True,,Main,Torno indietro e cambio vita,RM,Rome,151.24.52.134,-1,0,1
2015-09-12T09:00:25.237Z,#en.wikipedia,,/* Freedom fighters */ added reference,,,False,False,False,False,False,,Main,Comilla Victoria Government College,,,Worldbruce,432,432,0
2015-09-12T09:00:27.244Z,#it.wikipedia,,/* William Windsor (capra) */,,,False,False,False,False,False,,Wikipedia,Wikipedia:Lo sapevi che/Valutazione,,,ArtAttack,1095,1095,0
2015-09-12T09:00:29.330Z,#fr.wikipedia,,trad de wiki angl,,,False,False,False,False,False,,Main,Everett Dirksen,,,Thontep,418,418,0
2015-09-12T09:00:31.553Z,#en.wikipedia,,/* Pro-Am Cup */,,,False,False,False,False,False,,Main,2015 Blancpain Endurance Series season,,,Jvp22,3,3,0
2015-09-12T09:00:34.670Z,#en.wikipedia,,"Fixed typo, Fixed grammar, Added links, haja",,,False,False,False,False,False,,Main,Upendra Yadav,,,Sagargyawali77,2,2,0
2015-09-12T09:00:35.928Z,#fr.wikipedia,,mef,,,False,False,False,False,False,,Main,Œdipe roi,,,Bibi Saint-Pol,4,4,0
2015-09-12T09:00:40.309Z,#es.wikipedia,Barcelona,/* Temporadas */,ES,Spain,True,False,False,False,False,,Anexo,Anexo:Episodios de Los padrinos mágicos,B,Barcelona,79.153.120.236,-8,0,8
2015-09-12T09:00:42.229Z,#de.wikipedia,,/* Die Familientragödie */,,,False,False,False,False,False,,Main,Bestie von Essen,,,Markoz,-1,0,1
2015-09-12T09:00:44.641Z,#en.wikipedia,Launceston,/* P */,AU,Australia,True,False,False,False,False,,Main,List of dinosaur genera,TAS,Tasmania,121.223.129.191,11,11,0
2015-09-12T09:00:46.220Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Axyris,,,TuanminhBot,18,18,0
2015-09-12T09:00:49.572Z,#zh.wikipedia,,tagging {{t1|veil}} with the help of hide.exe by Antigng,,,False,True,False,True,False,,Main,颱風燦鴻 (2015年),,,Antigng-bot,40,40,0
2015-09-12T09:00:51.101Z,#ru.wikipedia,,"/* Память о Ленноне */ В честь Дж. Леннона назван кратер на Меркурии, а не на Луне.",,,False,True,False,False,False,,Main,"Леннон, Джон",,,Андрей Щербаков,36,36,0
2015-09-12T09:00:53.476Z,#en.wikipedia,Marseille,/* Career statistics */,FR,France,True,False,False,False,False,,Main,Enzo Crivelli,13,Bouches-du-Rhône,2.4.165.215,80,80,0
2015-09-12T09:00:55.102Z,#zh.wikipedia,,/* 第3段（土耳其） */,,,False,False,False,False,False,,Main,极速前进中国版2,,,TreeBear,18,18,0
2015-09-12T09:00:56.938Z,#en.wikipedia,,/* Taunting at 3RRN */,,,False,False,False,False,False,,Wikipedia,Wikipedia:Administrators' noticeboard/Incidents,,,Ravenswing,11,11,0
2015-09-12T09:00:58.840Z,#vi.wikipedia,,"Bot: sửa lỗi CS1 ""Kiểm tra giá trị ngày tháng"" + các sửa lỗi chung khác",,,False,True,False,True,False,,Main,Megasyrphus erraticus,,,GHA-WDAS,35,35,0
2015-09-12T09:01:02.025Z,#de.wikipedia,,+Normdaten,,,False,False,False,False,False,,Main,Thomas Andrews (Schiffsarchitekt),,,APPER,51,51,0
2015-09-12T09:01:04.043Z,#fr.wikipedia,,/* Finyear */ Merci Varmin :-),,,False,True,False,False,False,,Wikipédia,Wikipédia:Demande de restauration de page,,,Superjuju10,28,28,0
2015-09-12T09:01:06.156Z,#zh.wikipedia,,/* 国家权力施压操作 */,,,False,False,False,False,False,,Main,雷米·马蒂斯,,,李4,10,10,0
2015-09-12T09:01:08.731Z,#fr.wikipedia,,/* Déclinaisons */,,,False,False,False,False,False,,Main,Vendredi tout est permis,,,Vlad,-15,0,15
2015-09-12T09:01:10.796Z,#de.wikipedia,,/* Einzelnachweise */ lw,,,False,False,False,False,False,,Main,Des Moines Art Center,,,NordNordWest,52,52,0
2015-09-12T09:01:12.830Z,#en.wikipedia,,clean up using [[Project:AWB|AWB]],,,False,True,False,False,False,,Main,Gward revolver,,,Avicennasis,21,21,0
2015-09-12T09:01:15.371Z,#fr.wikipedia,,Bienvenue !,,,False,False,True,True,False,,Discussion utilisateur,Discussion utilisateur:Ririflush,,,Loveless,1734,1734,0
2015-09-12T09:01:17.398Z,#fi.wikipedia,,"typo, deadlink",,,False,True,False,False,False,,Main,Pirkko Nuolijärvi,,,Kospo75,23,23,0
2015-09-12T09:01:19.104Z,#sr.wikipedia,,/* Биографија */,,,False,False,False,False,False,,Main,Предраг Раковић,,,BokicaK,92,92,0
2015-09-12T09:01:20.755Z,#fr.wikipedia,,+1,,,False,True,False,False,False,,Main,Razoumovski,,,Agatino Catarella,136,136,0
2015-09-12T09:01:22.886Z,#no.wikipedia,,robot formaterer infoboks,,,False,True,False,True,False,,Main,Byna (elv),,,BjornNbot,-3,0,3
2015-09-12T09:01:24.912Z,#en.wikipedia,,attach ce template; it's needed,,,False,True,False,False,False,,Main,YoubeQ,,,Horst.Burkhardt,13,13,0
2015-09-12T09:01:25.970Z,#vi.wikipedia,,"Bot: sửa lỗi CS1 ""Kiểm tra giá trị ngày tháng"" + các sửa lỗi chung khác",,,False,True,False,True,False,,Main,Doros conopseus,,,GHA-WDAS,35,35,0
2015-09-12T09:01:27.665Z,#fr.wikipedia,,/* Géographie */,,,False,True,False,False,False,,Main,Rivière Sauvage (rivière Felton),,,Veillg1,16,16,0
2015-09-12T09:01:28.791Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Zealaranea,,,TuanminhBot,18,18,0
2015-09-12T09:01:31.077Z,#ca.wikipedia,,Robot inserta {{Commonscat}} que enllaça amb [[commons:category:Valle de Sedano]],,,False,True,False,True,False,,Main,Valle de Sedano,,,PereBot,15,15,0
2015-09-12T09:01:33.306Z,#en.wikipedia,,ref,,,False,True,False,False,False,,Main,Volow language,,,Womtelo,60,60,0
2015-09-12T09:01:34.760Z,#ms.wikipedia,,/* Pelakon */,MY,Malaysia,True,False,False,False,False,,Main,Bravo 5 (filem),,,115.164.221.108,-182,0,182
2015-09-12T09:01:35.841Z,#ar.wikipedia,,بوت [[مستخدم:Elph/التصانیف المعادلة|التصانيف المعادلة (26)]],,,False,True,False,True,False,,Main,شارع سان مور (مترو باريس),,,ZkBot,58,58,0
2015-09-12T09:01:38.141Z,#en.wikipedia,,/* Hurricane Ignacio */,,,False,False,False,False,False,,Main,2015 Pacific hurricane season,,,Typhoon2013,0,0,0
2015-09-12T09:01:40.990Z,#it.wikipedia,,[[:en:WP:CLEANER|WPCleaner]] v1.36 - Fixed using [[Wikipedia:Check Wikipedia]] (References mancante - Sezioni vuote),,,False,True,False,True,False,,Main,Bosintang,,,AttoBot,14,14,0
2015-09-12T09:01:41.827Z,#en.wikipedia,,/* Discography */,,,False,False,False,False,False,,User,User:Dreadhalor/sandbox,,,Dreadhalor,970,970,0
2015-09-12T09:01:43.121Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Razisea,,,TuanminhBot,18,18,0
2015-09-12T09:01:45.685Z,#ja.wikipedia,,/* 現在 */,JP,Japan,True,False,False,False,False,,Main,突撃!ナマイキTV,,,219.51.50.31,22,22,0
2015-09-12T09:01:47.934Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Sageraea,,,TuanminhBot,18,18,0
2015-09-12T09:01:50.057Z,#en.wikipedia,,[[User:DeltaQuadBot|DeltaQuadBot]] UAA Updating Run Time.,,,False,True,False,True,False,,User,User:DeltaQuad/UAA/Time,,,DeltaQuadBot,0,0,0
2015-09-12T09:01:51.613Z,#bg.wikipedia,,/* Без Списък на актуалните събития */,,,False,True,False,False,True,,Уикипедия,Уикипедия:Разговори,,,Stanqo,0,0,0
2015-09-12T09:01:53.019Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Macrobunus,,,TuanminhBot,18,18,0
2015-09-12T09:01:56.083Z,#ja.wikipedia,,/* 各話リスト */,,,False,False,False,False,False,,Main,電波教師,,,Tech19360725,4,4,0
2015-09-12T09:01:57.519Z,#en.wikipedia,,"+image, fmt, date formats per [[MOS:DATEFORMAT]] by [[WP:MOSNUMscript|script]] | fixed [[MOS:DASH|dashes]] using a [[User:GregU/dashes.js|script]]",,,False,True,False,False,False,,Main,Fred Fulton,,,Materialscientist,99,99,0
2015-09-12T09:01:59.365Z,#hu.wikipedia,,Átirányítás ide: [[Sablon:Válasz]],,,False,False,True,False,False,,Sablon,Sablon:Re,,,Nyuszika7H,35,35,0
2015-09-12T09:02:01.711Z,#de.wikipedia,,/* Einwohnerentwicklung */ Wert 2014,,,False,False,False,False,False,,Main,Hohenkirchen (Thüringen),,,Sommerhitze,15,15,0
2015-09-12T09:02:04.296Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Calyptocarpus,,,TuanminhBot,18,18,0
2015-09-12T09:02:06.163Z,#pl.wikipedia,,drobne redakcyjne,,,False,True,False,False,False,,Main,Krzeczyn Wielki,,,Mirek46,5,5,0
2015-09-12T09:02:08.292Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Sanvitalia,,,TuanminhBot,18,18,0
2015-09-12T09:02:09.761Z,#en.wikipedia,,Update SPI case overview (64 open cases) ([[User:Amalthea (bot)#III|III]]),,,False,False,False,True,False,,Wikipedia,Wikipedia:Sockpuppet investigations/Cases/Overview,,,Amalthea (bot),46,46,0
2015-09-12T09:02:11.911Z,#vi.wikipedia,,"Bot: sửa lỗi CS1 ""Kiểm tra giá trị ngày tháng"" + các sửa lỗi chung khác",,,False,True,False,True,False,,Main,Ornithogalum filicaule,,,GHA-WDAS,36,36,0
2015-09-12T09:02:14.520Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Pseudomussaenda,,,TuanminhBot,18,18,0
2015-09-12T09:02:16.820Z,#de.wikipedia,,/* Einleitung */ Gliederung,,,False,False,False,False,False,,Main,Schach-Weltpokal 2015,,,Andrsvoss,17,17,0
2015-09-12T09:02:18.736Z,#es.wikipedia,,Bot: [[Usuario:FrescoBot/Enlaces|sintaxis de los enlaces]] y cambios menores,,,False,True,False,True,False,,Main,Baekje,,,FrescoBot,-107,0,107
2015-09-12T09:02:21.359Z,#uk.wikipedia,,/* Голосні */,,,False,False,False,False,False,,Main,Англійська літературна вимова,,,Боґан,-17,0,17
2015-09-12T09:02:23.830Z,#vi.wikipedia,,"Bot: sửa lỗi CS1 ""Kiểm tra giá trị ngày tháng"" + các sửa lỗi chung khác",,,False,True,False,True,False,,Main,Ornithogalum constrictum,,,GHA-WDAS,36,36,0
2015-09-12T09:02:25.271Z,#es.wikipedia,,Bot: [[Usuario:FrescoBot/Enlaces|sintaxis de los enlaces]] y cambios menores,,,False,True,False,True,False,,Main,Copa Mundial Femenina de Fútbol de 1999,,,FrescoBot,-76,0,76
2015-09-12T09:02:26.627Z,#en.wikipedia,,There are 26 open discussion(s) in 2 day(s).,,,False,False,False,True,False,,Wikipedia,Wikipedia:Articles for deletion/Old,,,Mathbot,0,0,0
2015-09-12T09:02:28.814Z,#fr.wikipedia,,/* 11 000 */ ajout d'un titre,,,False,False,False,False,True,,Main,Aventures et Passions,,,Ginette DesPrés,113,113,0
2015-09-12T09:02:30.355Z,#en.wikipedia,,"/* Description */clean up, [[WP:AWB/T|typo(s) fixed]]: medium sized → medium-sized using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Lactarius glyciosmus,,,Davidcannon,0,0,0
2015-09-12T09:02:32.552Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Lesquerella,,,TuanminhBot,18,18,0
2015-09-12T09:02:34.688Z,#de.wikipedia,,Normdaten ergänzt,,,False,True,False,False,False,,Main,Louis-Auguste-Victor de Ghaisnes de Bourmont,,,APPER,14,14,0
2015-09-12T09:02:36.394Z,#ru.wikipedia,,обновление данных,,,False,False,False,False,False,,Main,Берновское сельское поселение,,,Игорь Темиров,2345,2345,0
2015-09-12T09:02:39.392Z,#en.wikipedia,George Town,/* Players by nation */,MY,Malaysia,True,False,False,False,False,,Main,2014 Japan Super Series,07,Penang,203.106.151.50,306,306,0
2015-09-12T09:02:41.110Z,#ca.wikipedia,,Robot inserta {{Projectes germans}} que enllaça amb [[commons:category:STS-26]],,,False,True,False,True,False,,Main,STS-26,,,PereBot,18,18,0
2015-09-12T09:02:43.904Z,#ko.wikipedia,,/* 바깥 고리 */,,,False,False,False,False,False,,Main,이명희의 랄랄라,,,하카타48,1,1,0
2015-09-12T09:02:46.324Z,#de.wikipedia,,/* Kriegshandlungen in Italien */,,,False,False,False,False,False,,Main,Sechster Koalitionskrieg,,,Kleombrotos,1,1,0
2015-09-12T09:02:48.840Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Kapogea,,,TuanminhBot,18,18,0
2015-09-12T09:02:50.808Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Haplostachys,,,TuanminhBot,18,18,0
2015-09-12T09:02:52.899Z,#vi.wikipedia,,"Bot: sửa lỗi CS1 ""Kiểm tra giá trị ngày tháng"" + các sửa lỗi chung khác",,,False,True,False,True,False,,Main,Hypoxis canaliculata,,,GHA-WDAS,36,36,0
2015-09-12T09:02:54.384Z,#zh.wikipedia,,tagging {{t1|veil}} with the help of hide.exe by Antigng,,,False,True,False,True,False,,Main,讀心神探,,,Antigng-bot,40,40,0
2015-09-12T09:02:57.020Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Greslania,,,TuanminhBot,18,18,0
2015-09-12T09:02:59.925Z,#en.wikipedia,,/* Performance by school */ All D-I schools now have dedicated men's basketball articles. AFAIK.,,,False,False,False,False,False,,Main,Atlantic Sun Men's Basketball Tournament,,,Dale Arnett,165,165,0
2015-09-12T09:03:02.287Z,#it.wikipedia,,"clean up, added no-breaking space according to the international SI rules using [[Project:AWB|AWB]]",,,False,False,False,False,False,,Main,923 Herluga,,,Pracchia-78,15,15,0
2015-09-12T09:03:05.057Z,#no.wikipedia,,robot formaterer infoboks,,,False,True,False,True,False,,Main,Bøelva (Skien),,,BjornNbot,-8,0,8
2015-09-12T09:03:07.390Z,#fr.wikipedia,,"Retrait de 1 liens interlangues, désormais fournis par [[d:|Wikidata]] à la page [[d:q219660]]",,,False,True,False,True,False,,Main,Bleu outremer,,,YiFeiBot,-24,0,24
2015-09-12T09:03:09.598Z,#en.wikipedia,,/* BWV 4 */ 161 not yet,,,False,False,False,False,False,,User talk,User talk:Gerda Arendt,,,Gerda Arendt,299,299,0
2015-09-12T09:03:11.670Z,#no.wikipedia,,robot formaterer infoboks,,,False,True,False,True,False,,Main,Besstulelva,,,BjornNbot,-4,0,4
2015-09-12T09:03:13.439Z,#cs.wikipedia,,/* Thioly v energetických plynech */ typo,,,False,True,False,False,False,,Main,Thioly,,,Lunruj,1,1,0
2015-09-12T09:03:16.336Z,#zh.wikipedia,,tagging {{t1|veil}} with the help of hide.exe by Antigng,,,False,True,False,True,False,,Main,女王的誕生,,,Antigng-bot,40,40,0
2015-09-12T09:03:18.291Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Cutandia,,,TuanminhBot,18,18,0
2015-09-12T09:03:20.946Z,#ca.wikipedia,,Robot inserta {{Commonscat}} que enllaça amb [[commons:category:Smith Island]],,,False,True,False,True,False,,Main,Smith Island,,,PereBot,7,7,0
2015-09-12T09:03:23.332Z,#no.wikipedia,,robot formaterer infoboks,,,False,True,False,True,False,,Main,Hondle,,,BjornNbot,-15,0,15
2015-09-12T09:03:25.920Z,#de.wikipedia,,/* Leben */ Zeilenumbruch,,,False,True,False,False,False,,Main,Hanns von Rohr,,,Dmicha,5,5,0
2015-09-12T09:03:27.514Z,#vi.wikipedia,,AlphamaEditor,,,False,True,False,True,True,,Main,Corynephorus,,,TuanminhBot,18,18,0
2015-09-12T09:03:29.392Z,#zh.wikipedia,,tagging {{t1|veil}} with the help of hide.exe by Antigng,,,False,True,False,True,False,,Main,居家兵團,,,Antigng-bot,40,40,0
2015-09-12T09:03:32.080Z,#en.wikipedia,,"clean up, [[WP:AWB/T|typo(s) fixed]]: lead → led using [[Project:AWB|AWB]]",,,False,True,False,False,False,,Main,Lake Hauroko,,,Davidcannon,-3,0,3
2015-09-12T09:03:33.785Z,#de.wikipedia,,/* Grabanlagen */ das bild vom gedenkstein ist doch nicht hochkant,,,False,False,False,False,False,,Main,Zentralfriedhof Friedrichsfelde,,,44Pinguine,-9,0,9
2015-09-12T09:03:35.599Z,#fr.wikipedia,,modification administration municipale,,,False,False,False,False,True,,Main,Ornans,,,Banest,2,2,0
2015-09-12T09:03:38.374Z,#bg.wikipedia,,+ препратка,,,False,True,False,False,False,,Main,Емил Стойчев,,,Пища Хуфнагел,199,199,0
2015-09-12T09:03:41.159Z,#nl.wikipedia,,[[Wikipedia:Geen samenvatting|Verwijst door]] naar [[Lauren De Ruyck]],,,False,False,False,False,True,,Main,Lauren Deruyck,,,Druyts.t,2,2,0
2015-09-12T09:03:44.096Z,#en.wikipedia,,Empty,,,False,False,False,False,False,,Wikipedia,Wikipedia:Articles for deletion/Old,,,Samwalton9,-126,0,126
